"","estc_ids","title_1","title_2","pub_year","work_id"
"942","R202055","['Poems, viz. 1. A panegyrick to the king. 2. Songs and sonnets. 3. The blind lady, a comedy. 4. The fourth book of Virgil, 5. Statius his Achilleis, with annotations. 6. A panegyrick to Generall Monck.']","['By the Honorable Sr Robert Howard.']",1660,"147449-poems viz 1 panegyrick to king 2 songs and sonnets 3 blind lady comedy 4 fourth book of virgil 5 statius his achilleis with annotations 6 panegyrick to generall monck by honorable sr robert howard"
"943","R20828","['The immortality of the human soul, demonstrated by the light of nature.']","['In two dialogues.']",1657,"40005-immortality of human soul demonstrated by light of nature in two dialogues"
"944","R33662","['The certainty of heavenly, and the uncertainty of earthly treasures.']","['Together with a discovery where the treasure and heart is placed. As it was delivered in severall sermons by that eminently faithfull servant of Christ, Mr. William Strong, late minister at Westminster. They being his last sermons.']",1654,"131615-certainty of heavenly and uncertainty of earthly treasures together with discovery where treasure and heart is placed"
"945","R171113","['1. Catonis disticha de moribus;']","['2. Dicta insignia septem sapientûm Græciæ. 3. Mimi publiani, sive, Senecæ proverbia, Anglo-Latina. Cato item Grammaticè interpretatus, Latinis &amp; vernaculis vocibus, pari ordine, sed diversis lineis alternatis. Quò sc. ætatula puerilis præcepta vitæ communis ita legant ut intelligant. A Carolo Hoolo, A. M. privatæ scholæ grammaticæ institutore in aurificum viculo apud Londinates. = 1. Catos distichs concerning manners; 2. Excellent sayings of the seven wisemen of Greece; 3. Publiuss stage-verses, or Senecas proverbs in Latine and English. Likewise Cato construed grammatically, with one row Latine and the other English. Whereby little children may understandingly learne the rules of common behaviour. By Charles Hoole, Mr. of Arts, and teacher of a private grammar schoole in Goldsmiths Alley, London.']",1659,"3222-1 catonis disticha de moribus 2"
"946","R5560","['Church-reformation promoted:']","['in a sermon on Matth. 18. vers. 15, 16, 17. Preached at Northampton on the day of humiliation, before the association of ministers. As also. 1. Some animadversions upon Mr. Humphrys second vindication, for promiscuous admission to the sacrament. 2. Some animadversions upon Mr. Sanders his Antidiatribe, tending to the same end of church-reformation. By D. Cawdrey, Minister of the Word, at Billing, Magn. in Northamptonshire.']",1657,"69767-church-reformation promoted in sermon on matth"
"947","R171112","['Catonis Disticha de moribus.']","['Cum scholiis Des. Erasmi Roterodami. Adjecta sunt. Dicta græca sapientum, interprete Erasmo Roterodamo. Eadem per ausonium, cum Erasmi doctissima enarratione. Mimi publiani ex ejusdem Erasmi restitutione cumque Scholiis ejusdem. Isocratis ad Demonicum oratio Parænetica, longè ad juventutis mores ritè formandos utilissima.']",1651,"343-catonis disticha de moribus cum scholiis des"
"948","R205986","['Americans no Iewes, or Improbabilities that the Americans are of that race.']","['By Hamon LEstrange, Kt.']",1651,"145821-americans no iewes or improbabilities that americans are of that race by hamon lestrange kt"
"949","R17210","['Mirza.']","['A tragedie, really acted in Persia, in the last age. Illustrated with historicall annotations. The author, R.B., Esq;']",1655,"119035-mirza tragedie really acted in persia in last age"
"950","R5566","['Thērologia. The parly of beasts; or, Morphandra Queen of the inchanted iland:']","['Wherein men were found, who being transmuted to beasts, though profferd to be dis-inchanted, and to becom men again; yet, in regard of the crying sins, and rebellious humors of the times, the prefer the life of a brute animal before that of a rational creture: which fancy consists of various philosophicall discouses, both morall, metaphysicall, historicall, and naturall, touching the declinings of the world, and late depravation of human nature; with reflexes upon the present state of most countries in Christendom. Divided into a XI sections. By Jam Howell Esq; The first tome.']",1660,"105797-therologia parly of beasts or morphandra queen of inchanted iland wherein men were found who being transmuted to beasts though profferd to be dis-inchanted and to becom men again yet in regard of crying sins and rebellious humors of times prefer life of brute animal before that of rational creture which fancy consists of various philosophicall discouses both morall metaphysicall historicall and naturall touching declinings of world and depravation of human nature with reflexes upon present state of most countries in christendom"
"951","R221309","['The great assize, or, day of iubilee,']","['in which we must make a general accompt of all our actions before Almighty God. Delivered in four sermons upon the 20. chap. of the Revel. plainly shewing the happy estate of the godly, and the woful condition of the wicked. Whereunt is annexed two sermons upon the first chapters of the Canticles, vers. 6, 7. by the author Samuel Smith, Minister of the Word, and yet living.']",1657,"403-great assize or day of jubile in which we must make general account of all our actions before almighty god"
