"","estc_ids","title_1","title_2","pub_year","work_id"
"694","R202643","['Jus divinum ministerii evangelici. Or The divine right of the Gospel--ministry: divided into two parts. The first part containing a justification of the Gospel-ministry in general. The necessity of ordination thereunto by imposition of hands. The unlawfulnesse of private mens assuming to themselves either the office or work of the ministry without a lawfull call and ordination. The second part containing a justification of the present ministers of England, both such as were ordained during the prevalency of episcopacy from the foul aspersion of anti-christianism: and those who have been ordained since its abolition, from the unjust imputation of novelty: proving that a bishop and presbyter are all one in Scripture; and that ordination by presbyters is most agreeable to the Scripture-patern. Together with an appendix, wherein the judgement and practice of antiquity about the whole matter of episcopacy, and especially about the ordination of ministers, is briefly discussed. Published by the Provincial Assembly of London.']","NA",1654,NA
"695","R201140","['Ecclesiastes, or, a discourse concerning the gift of preaching as it fals under the rules of art.']","['Shewing the most proper rules and directions, for method, invention, books, expression, whereby a minister may be furnished with such abilities as may make him a workman that needs not to bee ashamed. Very seasonable for these times, wherein the harvest is great, and the skilfull labourers but few. By John VVilkins. M.A.']",1646,"2271-ecclesiastes or discourse concerning gift of preaching as it falls under rules of art"
"696","R209483","['A Scotch antidote against the English infection of Arminianism.']","['Which little book may be (through Gods blessing) very useful to preserve those that are yet found in the faith, from the infection of Mr John Goodwins great book. By Robert Bailie, minister of the Gospel at Glasgow.']",1652,"156664-a scotch antidote against english infection of arminianism which little book may be through gods blessing very useful to preserve those that are yet found in faith from infection of john goodwins great book"
"697","R202652","['The want of church-government no warrant for a totall omission of the Lords Supper. Or, A brief and scholastical debate of that question, which hath so wonderfully perplexed many, both ministers and people.']","['Whether or no, the sacrament of the Lords Supper may (according to presbyterial principles) be lawfully administred in an un-presbyterated church, that is, a church destitute of ruling elders. Wherein the affirmative is confirmed by many arguments, and cleared from objections, especially such as are drawn from the unavoidablenesse of mixt communions without ecclesiastical discipline. By Henry Jeanes, minister of Gods Word at Chedzoy in Sommerset-shire.']",1650,"137295-want of church-government no warrant for totall omission of lords supper or brief and scholastical debate of that question which hath so wonderfully perplexed many both ministers and people whether or no sacrament of lords supper may according to presbyterial principles be lawfully administred in un-presbyterated church that is church destitute of ruling elders"
"698","R201167","['A shadovv of the victory of Christ,']","['represented to the Honourable House of Commons, in a sermon preached at Margarets Westminster on the day of the publick fast, Octob. 28. 1646. By John Maynard, Minister of the Gospel at Mayfield in Sussex.']",1646,"76226-a shadovv of victory of christ represented to honourable house of commons in sermon preached at margarets westminster on day of publick fast octob"
"699","R233578","['Wisdomes tripos, or rather its inscription, Detur sapienti,']","['in three treatises· I. Worldly policy. II. Of moral prudence. III. Of Christian wisdom. The vanity of the first. The usefulness of the second. The excellency of the third. By Charles Herle, minister of Gods Word at Winwick in Lancashire.']",1655,"9425-wisdoms tripos or rather its inscription detur sapienti in three treatises"
"700","R203842","['Thanatoktasia. Or, Death disarmed: and the grave swallowed up in victory.']","['A sermon preached at St. Maries in Cambridge, Decem. 22. 1653. At the publick funerals of Dr. Hill, late master of Trinity Colledge in that University. With a short account of his life and death. To which are added two sermons more upon the same text, preached afterward in the same place. By Anthony Tuckney, D.D. master of St. Johns Colledge in Cambridge.']",1654,"15347-thanatoktasia or death disarmed and grave swallowed up in victory"
"701","R201420","['An account given to the Parliament by the ministers sent by them to Oxford.']","['In which you have the most remarkable passages which have fallen out in the six moneths service there, divers questions concerning the covenant of grace, justification, &amp;c. are briefly stated. Particularly, there is presented two conferences, in which the ministers together with the truth, have suffered by reproaches and falshoods in print and otherwise. The chief points insisted on in those conferences are, 1. Whether private men might lawfully preach. 2. Whether the ministers of the Church of England were Antichristian. Both which questions were disputed, objections answered, and the truth confirmed. 3. And lastly, divers of M. Erburys dangerous errours which he broached and maintained, are recited and refuted. Published by authority.']",1647,"23235-an account given to parliament by ministers sent by them to oxford in which you have most remarkable passages which have fallen out in six moneths service there divers questions concerning covenant of grace justification andc"
"702","R209174","['A good day vvell improved, or Five sermons upon Acts 9. 31.']","['Two of which were preached at Pauls, and ordered to be printed. To which is annexed a sermon on 2 Tim. 1. 13. Preached at St. Maries in Cambridge, on the Commencement Sabbath, June 30. 1650. By Anthony Tuckney D.D. and Master of St Johns College in Cambridge.']",1655,"52095-a good day vvell improved or five sermons upon acts 9 31 two of which were preached at pauls and ordered to be printed"
"703","R200490","['A letter of the ministers of the city of London,']","['present the first of Ian. 1645. to the reverend Assembly of Divines sitting at Westminster by authority of Parliament, against toleration.']",1646,NA
"704","R38660","['A relation of the battell fought by the forces of the King and Parliament']","['the Marquis of Ormond being generall, and the Lord Vicount Lisle lieutenant generall of the horse, against the bloody rebels in Ireland neer Old Rosse, and not far from Doncannon in the year 1642 / written by Sir Francis Willoughby ...']",1648,"114101-a relation of battell fought by forces of king and parliament marquis of ormond being generall and lord vicount lisle lieutenant generall of horse against bloody rebels in ireland neer old rosse and not far from doncannon in year 1642 /"
